bibcode;labelDE;name;address - strasse;adresse - nummer;adresse - zusatz;zip;city;country;mail;kontakt - name;kontakt - vorname;kontakt - anrede;kontakt - email;korrespondenzsprache;bfs code;worldcat ja/nein;WorldCat Symbol;CBS Library Code;Verrechnung Kostenbeitrag (Auswahl);Kostenbeitrag basiert auf;Zusage Kostenbeitrag ja/nein;Beitrag 2018;Beitrag 2019;Beitrag 2020;Bemerkung Kostenbeitrag;Rechnungsadresse = Postadresse ja/nein;Rechnungsadresse - name;Rechnungsadresse - strasse;Rechnungsadresse - nummer;Rechnungsadresse - zusatz;Rechnungsadresse - plz;Rechnungsadresse - ort;Rechnungsadresse - country;Kontakt Rechnung - Name;Kontakt Rechnung - Vorname;Kontakt Rechnung - Anrede;Kontakt Rechnung - mail;mwst ja/nein;Grund Mehrwertsteuerbefreiung;e-rechnung ja/nein;Bemerkung Rechnungsstellung;Koordinaten
SGARC;Archäologie St.Gallen;Archäologie St.Gallen;Rorschacherstrasse ;23;;9001;St. Gallen;ch;ornella.galante@sg.ch;Steinhauser;Regula;Frau;regula.steinhauser@sg.ch;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;47.4264757, 9.3804166
SGARK;Kantonsbibliothek Appenzell Ausserrhoden, Trogen;Kantonsbibliothek Appenzell Ausserrhoden, Trogen;Landsgemeindeplatz;1/7;;9043;Trogen;ch;kantonsbibliothek@ar.ch;Eisenhut;Heidi;Frau;heidi.eisenhut@ar.ch;g;U4051;ja;CHSGL;8093;direkt;BfS-Zahlen;ja;214;429;429;;ja;;;;;;;;;;;;ja;;nein;;47.407675, 9.4651201
SGASL;Archiv für Schweizer Landschaftsarchitektur, Rapperswil;;Oberseestrasse ;10;;8640;Rapperswil;ch;;;;;;g;;nein;;;Keine Verrechnung;;;;;;1 Treffer;ja;;;;;;;;;;;;;;;;47.2230647, 8.8165114
SGBBA;Denkmalpflege St. Gallen - Bibliothek Bernhard Anderes;Bibliothek Bernhard Anderes, Denkmalpflege Kanton St. Gallen;Rorschacher Strasse ;23;;9001;St. Gallen;ch;denkmalpflege@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;47.4264757, 9.3804166
SGBDR;Baudepartement St. Gallen;Baudepartement St. Gallen;Lämmlisbrunnenstrasse ;54;;9001;St. Gallen;ch;info.bd@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4260605, 9.3826419
SGDKM;Diözesane Kirchenmusikschule St. Gallen;Diözesane Kirchenmusikschule St.Gallen;Klosterhof;6B;;9000;St. Gallen;ch;;Baumann;Christine;Frau;c.baumann@kirchenmusik-sg.ch;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;ja;35;70;70;;ja;;;;;;;;;;;;ja;;nein;;47.4229823, 9.3773594
SGEDR;ED Rechtsdienst St. Gallen;ED Rechtsdienst St. Gallen;Davidstrasse ;31;;9001;St. Gallen;ch;;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4198306, 9.3683898
SGFB;Stadtbibliothek St. Gallen - Bibliothek Hauptpost;Stadtbibliothek St. Gallen - Bibliothek Hauptpost;Gutenbergstrasse;2;;9000;St. Gallen;ch;info@bibliosg.ch;Oberholzer;Christa;Frau;christa.oberholzer@stadt.sg.ch;g;;ja;CHGAL;8060;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4270094, 9.3770289
SGFBK;Stadtbibliothek St.Gallen - Katharinen;Stadtbibliothek St.Gallen Katharinen, Kinder- und Jugendbibliothek;Katharinengasse ;11;;9000;St.Gallen;ch;bibliothek@stadt.sg.ch;Oberholzer;Christa;Frau;christa.oberholzer@stadt.sg.ch;g;;ja;CHGAL;8060;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4270094, 9.3770289
SGFDG;Finanzdepartement St. Gallen;Finanzdepartement St. Gallen;Davidstrasse ;35;;9001;St. Gallen;ch;gs.fdgs@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4195723, 9.3676911
SGGBS;Gewerbliches Berufs- und Weiterbildungszentrum St.Gallen;Mediothek des Gewerblichen Berufs- und Weiterbildungszentrums St.Gallen GBS;Davidstrasse ;25;;9000;St. Gallen;ch;gbs.info@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4202805, 9.3695509
SGGDK;Kantonsarztamt St. Gallen;Kantonsarztamt St. Gallen;Moosbruggstrasse ;11;;9000;St. Gallen;ch;info.kantonsarzt@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4231998, 9.3794089
SGGDR;Gesundheitsdepartement St.Gallen - Rechtsdienst;Gesundheitsdepartement St.Gallen - Rechtsdienst;Davidstrasse ;27;;9001;St. Gallen;ch;info.gdrd@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4200845, 9.3690513
SGJPD;Justiz- und Polizeidepartement St. Gallen;Justiz- und Polizeidepartement St. Gallen;Moosbruggstrasse ;11;;9001;St. Gallen;ch;info.sjdgs@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4231998, 9.3794089
SGKBN;KB Vadiana St. Gallen - Naturhistorisches Museum;Kantonsbibliothek (Vadiana);Notkerstrasse ;22;;9000;St. Gallen;ch;ILL.SGS@dim-kb.sg.ch;Abun-Nasr;Sonia;Frau;sonia.abun-nasr@sg.ch;g;;ja;CHSGL;8093;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4290954, 9.3819308
SGKBV;KB Vadiana St. Gallen;Kantonsbibliothek St.Gallen, Vadiana;Notkerstrasse ;22;;9000;St. Gallen;ch;kb.vadiana@sg.ch;Abun-Nasr;Sonia;Frau;sonia.abun-nasr@sg.ch;g;;ja;CHSGL;8093;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;Pichler;Rafaela;Frau;;;;;;47.4290954, 9.3819308
SGKFA;Kantonales Forstamt St. Gallen;Kantonales Forstamt St. Gallen;Davidstrasse ;35;;9001;St. Gallen;ch;info.vdkfa@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4195723, 9.3676911
SGKGB;Kantonsgericht St. Gallen;Kantonsgericht St. Gallen;Klosterhof ;1;;9000;St. Gallen;ch;;;;;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;nein;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;47.4239989, 9.3776552
SGKHI;KB Vadiana St. Gallen - Historisches Museum;Kantonsbibliothek (Vadiana);Notkerstrasse ;22;;9000;St. Gallen;ch;ILL.SGS@dim-kb.sg.ch;Abun-Nasr;Sonia;Frau;sonia.abun-nasr@sg.ch;g;;ja;CHSGL;8093;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4290954, 9.3819308
SGKIS;Ostschweizer Kinderspital, St. Gallen;Ostschweizer Kinderspital, St. Gallen;Claudiusstrasse ;6;;9006;St. Gallen;ch;;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4298583, 9.3937719
SGKMB;Kloster Magdenau, Wolfertswil;Kloster Magdenau, Wolfertswil;Kloster Magdenau;;;9116;Wolfertswil;ch;magdenau@bluewin.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4023416, 9.1701958
SGKPN;Psychiatrische Dienste Wil;Bibliothek der kantonalen psychiatrischen Dienste Nord, Wil;Zürcher Strasse ;30;;9501;Wil;ch;info@psgn.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4657227, 9.0366273
SGKSB;Kantonsschule am Burggraben St.Gallen;Bibliothek der Kantonsschule am Burggraben St.Gallen;Burggraben ;21;;9000;St. Gallen;ch;bibliothek.ksbg@sg.ch;Akeret;Beatrice;Frau;Beatrice.Akeret@sg.ch;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;150;300;300;;ja;;;;;;;;;;;;ja;;nein;;47.4254983, 9.3802219
SGKSH;Kantonsschule Heerbrugg;Mediothek der Kantonsschule Heerbrugg;Karl-Völkerstr. ;11;;9435;Heerbrugg;ch;mediothek@ksh.edu;Köppel;Doris;Frau;doris.koeppel@sg.ch;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;150;300;300;;ja;;;;;;;;;;;;ja;;nein;;47.4158235, 9.6292876
SGKSP;Bibliotheksdienst Kantonsspital St.Gallen;Bibliotheksdienst Kantonsspital St.Gallen;Rorschacher Strasse;;;9007;St. Gallen;ch;;;;;;g;;nein;;;Keine Verrechnung;;;;;;0 Treffer;ja;;;;;;;;;;;;;;;;47.4361684, 9.4028497
SGKSS;Kantonsschule Sargans;Mediathek der Kantonsschule Sargans;Pizolstrasse ;14;;7320;Sargans;ch;mediathek.kss@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;125;250;250;;ja;;;;;;;;;;;;ja;;nein;;47.0441453, 9.4394392
SGKSW;Kantonsschule Wattwil;Mediothek der Kantonsschule Wattwil;Näppisuelistrasse ;11;;9630;Wattwil;ch;mediothek-ksw@sg.ch;Schmid;Ruth;Frau;Ruth.Schmid@sg.ch;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;125;250;250;;ja;;;;;;;;;;;;ja;;nein;;47.3012889, 9.0873116
SGMSZ;Musikschulzentrum St.Gallen;Musikakademie St.Gallen: Musikschulzentrum;Rorschacherstrasse ;25;;9004;St. Gallen;ch;musikschule@stadt.sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4264954, 9.3808548
SGRAG;Ragaziana, Bad Ragaz;Ragaziana Bibliothek;Badstrasse ;16;;7310;Bad Ragaz;ch;;Zindel;Alex;Herr;alex.zindel@bluewin.ch;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.000109, 9.50039
SGSBI;Kooperative Speicherbibliothek Schweiz, Büron;Kooperative Speicherbibliothek Schweiz, Büron;Grabmattenstrasse ;15;;6233;Büron;ch;;;;;;g;;ja;CHUGI;8059;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;
SGSBK;Kooperative Speicherbibliothek Schweiz, Büron;Kooperative Speicherbibliothek Schweiz, Büron;;;;;;ch;;;;;;g;;ja;CHUGI;8059;Keine Verrechnung;;;;;;;ja;;;;;;;;;;;;;;;;
SGSKR;Staatskanzlei St. Gallen;Staatskanzlei St. Gallen;Regierungsgebäude;;;9001;St. Gallen;ch;;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4244818, 9.3767173
SGSKS;Berufs- und Weiterbildungszentrum Sarganserland;Bibliothek des Berufs- und Weiterbildungszentrum Sarganserland;Langgrabenweg;;;7320;Sargans;ch;info@bzsl.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.0451373, 9.4494053
SGSTA;Staatsarchiv St. Gallen;Staatsarchiv St. Gallen;Regierungsgebäude;;;9001;St. Gallen;ch;info.staatsarchiv@sg.ch;Gemperli;Stefan;Herr;stefan.gemperli@sg.ch;g;;ja;CHSGL;8093;direkt;recherchierte BfS-Zahlen;ja;147;293;293;;ja;;;;;;;;;;;;ja;;nein;;47.4244818, 9.3767173
SGSTI;Stiftsbibliothek St. Gallen;Stiftsbibliothek St.Gallen, Bibliothek des ehemaligen Klosters St.Gallen, Bestandteil des Weltkulturerbes Stiftsbezirk St.Gallen;Klosterhof;6d;;9004;St. Gallen;ch;stibi@stibi.ch;Kathrin;Kathrin;Frau;Kathrin.Hug@kk-stibi.sg.ch;g;;ja;CHSGL;8093;direkt;recherchierte BfS-Zahlen;ja;231;462;462;;ja;;;;;;;;;;;;ja;;nein;;47.4227818, 9.3764374
SGSTR;Stiftsarchiv St. Gallen;Stiftsarchiv St. Gallen;Regierungsgebäude;;;9001;St. Gallen;ch;info.stiftsarchiv@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;47.4244818, 9.3767173
SGTB;Textilbibliothek St. Gallen;Textilbibliothek St. Gallen;Vadianstrasse ;2;;9000;St. Gallen;ch;bibliothek@textilmuseum.ch;Judith;Fuchs;Frau;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;150;300;300;;ja;;;;;;;;;;;;ja;;nein;;47.4234223, 9.3736503
SGVDR;Volkswirtschaftsdepartement St. Gallen - Rechtsdienst;Volkswirtschaftsdepartement St. Gallen - Rechtsdienst;Davidstrasse ;35;;9001;St. Gallen;ch;info.vdgs@sg.ch;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4195723, 9.3676911
SGVSG;Versicherungsgericht St. Gallen;Versicherungsgericht des Kantons St.Gallen;Wassergasse ;44;;9001;St. Gallen;ch;;;;;;g;;ja;CHSGL;8093;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;47.4201755, 9.3714379
SGWYB;Wyborada, St. Gallen;Frauenbibliothek und Fonothek Wyborada;Davidstrasse ;42;;9000;St. Gallen;ch;info@wyborada.ch;Lüscher;Regula;Frau;;g;;nein;;;direkt;Anzahl Aufnahmen;nein;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;47.4199241, 9.3676376
SGZFB;KB Vadiana - St. Galler Zentrum für das Buch;Kantonsbibliothek Vadiana, St.Galler Zentrum für das Buch;Notkerstrasse ;22;;9000;St. Gallen;ch;kb.vadiana@sg.ch;Abun-Nasr;Sonia;Frau;sonia.abun-nasr@sg.ch;g;;ja;CHSGL;8093;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4290954, 9.3819308
SIWE;Kunstbibliothek Sitterwerk, St. Gallen;Kunstbibliothek Sitterwerk St.Gallen;Sittertalstrasse ;34;;9014;St. Gallen;ch;kunstbibliothek@sitterwerk.ch;;;;;g;;ja;CHSGL;8093;direkt;Anzahl Aufnahmen;ja;100;200;200;;ja;;;;;;;;;;;;ja;;nein;;47.4104523, 9.322816
smra;Site et Musée romains d'Avenches (SMRA);Site et Musée romains d'Avenches;Av. Jomini ;16;;1580;Avenches;ch;musee.romain@vd.ch ;Matthey;Cécile;Frau;cecile.matthey@vd.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
SNP;Schweizerischer Nationalpark, Zernez;Schweizerischer Nationalpark (SNP);Nationalparkzentrum;;;7530;Zernez;ch;info@nationalpark.ch;;;;;g;;ja;CHKBG;8094;Über Institution;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;;;46.6665905, 10.1999038
SOR;Sammlung Oskar Reinhart, Winterthur;Sammlung Oskar Reinhart;Haldenstrasse ;95;;8400;Winterthur;ch;sor@bak.admin.ch;;;;;g;;nein;;;Über Institution;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;;;47.5112649, 8.7317101
SOSBI;Kooperative Speicherbibliothek Schweiz, Büron;Kooperative Speicherbibliothek Schweiz;Grabmattenstrasse ;15;;6233;Büron;ch;;;;;;g;;nein;;;Über Leitbibliothek;;;;;;;ja;;;;;;;;;;;;;;;;
SOSBK;Kooperative Speicherbibliothek Schweiz, Büron;Kooperative Speicherbibliothek Schweiz;Grabmattenstrasse ;15;;6233;Büron;ch;;;;;;g;;nein;;;Keine Verrechnung;;;;;;;ja;;;;;;;;;;;;;;;;
ssp;Uni Lausanne - Sciences sociales et politiques;Faculté des sciences sociales et politiques  Bibliothèque  Anthropole;Anthropole;;;1015;Lausanne;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
sst;Uni Lausanne - Sciences de la terre;Université de Lausanne  Bibliothèque des Sciences de la Terre;Quartier Mouline;;;1015;Lausanne;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
STA;Staatsarchiv Aargau, Aarau;Staatsarchiv Aargau, Bibliothek;Entfelderstrasse ;22;;5001;Aarau;ch;staatsarchiv@ag.ch;;;;;g;;ja;CHAKB;8095;Über Institution;Anzahl Aufnahmen;ja;125;250;250;;ja;;;;;;;;;;;;ja;;;;47.3874345, 8.0494995
STC;Stadtarchiv Chur (-x);Stadtarchiv Chur;Poststrasse ;33;;7000;Chur;ch;;;;;;g;;ja;CHKBG;8094;Keine Verrechnung;;;;;;;ja;;;;;;;;;;;;;;;;46.8489325, 9.5325461
STG;Staatsarchiv Graubünden, Chur;Staatsarchiv Graubünden (STG);Karlihofplatz;;;7001;Chur;ch;info@sag.gr.ch;;;;;g;;ja;CHKBG;8094;Über Institution;Anzahl Aufnahmen;ja;100;200;200;;ja;;;;;;;;;;;;ja;;;;46.853258, 9.5300271
stroch;Bibliothèque scolaire ES Villamont, Lausanne;Bibliothèque scolaire de Villamont - St-Roch;Ch. des Magnolias ;6;;1005;Lausanne;ch;villamont@lausanne.ch;;;;;f;;nein;;;direkt;Freiwilliger Beitrag;offen;0;0;0;;ja;;;;;;;;;;;;ja;;nein;;
sulpice;Bibliothèque des Jeunes de St-Sulpice;Bibliothèque des Jeunes;Chemin des Pâquis ;5;;1025;St-Sulpice;ch;biblio@st-sulpice.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;50;100;100;;ja;;;;;;;;;;;;ja;;nein;;
SVWGB;Spezialverwaltungsgerichte, Aarau;Spezialverwaltungsgerichte, Bibliothek, Aarau;Laurenzenvorstadt ;9;;5000;Aarau;ch;;;;;;g;;ja;CHAKB;8095;Über Institution;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;;;47.393872, 8.0465797
SWTR;Schweizerischer Wissenschaftsrat SWR, Bern;Schweizerischer Wissenschaftsrat SWR;Einsteinstrasse ;2;;3003;Bern;ch;swir@swir.admin.ch;;;;;g;;nein;;;Über Institution;Freiwilliger Beitrag;ja;0;0;0;;ja;;;;;;;;;;;;ja;;;;46.9375268, 7.4465649
tchermi;Tribunal cantonal - Palais de justice de l'Hermitage, Lausanne;Tribunal cantonal - Palais de justice de l'Hermitage, Bibliothèque;Route du Signal;8;;1014;Lausanne;ch;;Di Grado;Vanessa;Frau;vanessa.di-grado@vd.ch;f;;nein;;;direkt;Anzahl Aufnahmen;ja;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
THC;Theologische Hochschule Chur;Theologische Hochschule Chur (THC);Alte Schanfiggerstr. ;7-9;;7000;Chur;ch;bibliothek@thchur.ch;;;;;g;;ja;CHKBG;8094;Über Institution;Anzahl Aufnahmen;ja;325;650;650;;ja;;;;;;;;;;;;nein;BFK;;;46.8476455, 9.5368853
theol;Uni Lausanne - Théologie;Faculté de théologie  Bibliothèque  Anthropole;Anthropole;;;1015;Lausanne;ch;;;;;;f;;nein;;;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;
tourdp;Ecoles de la Tour-de-Peilz;Bibliothèque des écoles de la Tour-de-Peilz;Rue du Collège ;6;;1814;La Tour-de-Peilz;ch;eps.la-tour-de-peilz@vd.ch;;;;;f;;nein;;;direkt;Anzahl Aufnahmen;offen;75;150;150;;ja;;;;;;;;;;;;ja;;nein;;
UANTH;Uni Zürich - Anthropologisches Institut und Museum;Universität Zürich, Anthropologisches Institut und Museum, Bibliothek;Winterthurerstr. ;190;;8057;Zürich;ch;biblio@aim.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3978168, 8.5505743
UARCH;Uni Zürich - Klassische Archäologie;Universität Zürich, Bibliothek Klassische Archäologie (UARCH);Rämistr. ;73;;8006;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3753322, 8.5488991
UASZ;Stadt Zürich Statistik;Statistik Stadt Zürich, Bibliothek;Napfgasse ;6;;8001;Zürich;ch;;;;;;g;;nein;;;Keine Verrechnung;;;;;;0 Treffer;ja;;;;;;;;;;;;;;;;
UBFB;Uni Zürich - Betriebswirtschaft;Universität Zürich,  Universität Zürich Bibliothek für Betriebswirtschaft;Plattenstrasse ;14;;8032;Zürich;ch;bfb@business.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3741352, 8.5527011
UBME;Uni Zürich - Biomedizinische Ethik und Medizingeschichte;Universität Zürich, Institut für Biomedizinische Ethik und Medizingeschichte;Pestalozzistr. ;24;;8032;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3737309, 8.55452
UBOT;Uni Zürich - Systematische Botanik und Pflanzenbiologie;Universität Zürich, Bibliothek der Institute für Systematische Botanik und für Pflanzenbiologie;Zollikerstrasse ;107;;8008;Zürich;ch;biblbot@systbot.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3589218, 8.5601202
UCYB;Uni Zürich - Cai-Yuanpei-Bibliothek;Universität Zürich, Völkerkundemuseum, Cai-Yuanpei-Bibliothek;Pelikanstrasse ;40;;8001;Zürich;ch;cyb@vmz.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3708247, 8.5342765
UDS;Uni Zürich - Deutsches Seminar;Universität Zürich, Deutsches Seminar, Bibliothek;Schönberggasse ;9;;8001;Zürich;ch;Bibliothek@ds.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3730889, 8.5492629
UECON;Uni Zürich - Volkswirtschaft;Universität Zürich, Bibliothek für Volkswirtschaft;Rämistrasse ;71;;8006;Zürich;ch;library@econ.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3745947, 8.5488838
UESZ;Uni Zürich - Ethnologisches Seminar;Universität Zürich, Ethnologisches Seminar, Bibliothek;Andreasstrasse ;15;;8050;Zürich;ch;ethno-library@isek.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4132178, 8.5487736
UEZEN;Uni Zürich - Ethik-Zentrum;Universität Zürich, Ethik-Zentrum, Bibliothek;Zollikerstrasse ;117;;8008;Zürich;ch;bibliothek@ethik.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3577956, 8.5595826
UFBI;Uni Zürich - HBZ - Naturwissenschaften;Hauptbibliothek Universität Zürich, Naturwissenschaften;Winterthurerstr. ;190;;8057;Zürich;ch;naturwissenschaften@hbz.uzh.ch;;;;;g;;ja;ZSH;8081;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3978168, 8.5505743
UFSW;Uni Zürich - Schweizerische Sozial- und Wirtschaftsgeschichte;Universität Zürich, Forschungsstelle für Schweizerische Sozial- und Wirtschaftsgeschichte, Bibliothek;Rämistr. ;64;;8001;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3716799, 8.550796
UGEOG;Uni Zürich - Geographisches Institut;Universität Zürich, Geographisches Institut, Bibliothek;Winterthurerstr. ;190;;8057;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3978168, 8.5505743
UHFH;Hochschule für Heilpädagogik Zürich;Interkantonale Hochschule für Heilpädagogik Zürich, Bibliothek;Schaffhauserstrasse ;239;;8057;Zürich;ch;bibliothek@hfh.ch;Even;Oemer;Herr;oemer.even@hfh.ch;g;U5007_108;ja;CHIFH;8082;direkt;BfS-Zahlen;ja;399;799;799;;ja;;;;;;;;;;;;nein;BFK;nein;;47.4032152, 8.5471186
UHS;Uni Zürich - Historisches Seminar;Universität Zürich, Historisches Seminar, Bibliothek;Karl-Schmid-Strasse ;4;;8006;Zürich;ch;hsbib@hist.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3752238, 8.5480097
UIFE;Uni Zürich - Erziehungswissenschaft;Institut für Erziehungswissenschaft, Universität Zürich, Bibliothek;Freiestrasse ;36;;8032;Zürich;ch;bibl@ife.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3709625, 8.5541422
UIH;Uni Zürich - Hermeneutik und Religionsphilosophie;Universität Zürich, Institut für Hermeneutik und Religionsphilosophie, Bibliothek;Kirchgasse ;9;;8001;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3700478, 8.54454
UINDO;Uni Zürich - Asien-Orient-Institut - Südasien;Universität Zürich, Asien-Orient-Institut, Abteilung Indologie;Rämistr. ;68;;8001;Zürich;ch;ind.library@aoi.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3719657, 8.5511676
UIPMZ;Uni Zürich - Kommunikatioswissenschaft und Medienforschung (IKMZ);Universität Zürich, Institut für Kommunikatioswissenschaft und Medienforschung (IKMZ);Andreasstrasse ;15;;8050;Zürich;ch;bibliothek@ipmz.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4132178, 8.5487736
UIPZ;Uni Zürich - Politikwissenschaft;Universität Zürich, Institut für Politikwissenschaft, Bibliothek;Affolternstrasse ;56;;8050;Zürich;ch;bibliothek@ipz.uzh.ch;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.4109145, 8.5406832
UIRG;Uni Zürich - Schweizerische Reformationsgeschichte;Universität Zürich, Institut für Schweizerische Reformationsgeschichte, Bibliothek;Kirchgasse ;9;;8001;Zürich;ch;;;;;;g;;ja;CHUZH;8079;Über Institution;BfS-Zahlen;;;;;;ja;;;;;;;;;;;;;;;;47.3700478, 8.54454
